	Symbol	Alias	Name	RNA_seq
23464.1	GCAT	KBL	glycine C-acetyltransferase	10.6666666666667
212.1	ALAS2	['ALAS-E', 'ALASE', 'ANH1', 'ASB', 'SIDBA1', 'XLDPP', 'XLEPP', 'XLSA']	5'-aminolevulinate synthase 2	0.333333333333333
340024.1	SLC6A19	['B0AT1', 'HND']	solute carrier family 6 member 19	0
84889.1	SLC7A3	['ATRC3', 'CAT-3', 'CAT3']	solute carrier family 7 member 3	5
6542.1	SLC7A2	['ATRC2', 'CAT2', 'HCAT2']	solute carrier family 7 member 2	122.333333333333
57393.1	CLTRN	['NX-17', 'NX17', 'TMEM27']	collectrin, amino acid transport regulator	0.666666666666667
55089.1	SLC38A4	['ATA3', 'NAT3', 'PAAT', 'SNAT4']	solute carrier family 38 member 4	4
6541.1	SLC7A1	['ATRC1', 'CAT-1', 'ERR', 'HCAT1', 'REC1L']	solute carrier family 7 member 1	410
81539.1	SLC38A1	['ATA1', 'NAT2', 'SAT1', 'SNAT1']	solute carrier family 38 member 1	205.666666666667
54407.1	SLC38A2	['ATA2', 'PRO1068', 'SAT2', 'SNAT2']	solute carrier family 38 member 2	853
59272.1	ACE2	ACEH	angiotensin I converting enzyme 2	0
11254.1	SLC6A14	BMIQ11	solute carrier family 6 member 14	2.66666666666667
2875.1	GPT	['AAT1', 'ALT1', 'GPT1']	glutamic--pyruvic transaminase	7.33333333333333
84706.1	GPT2	['ALT2', 'GPT 2', 'MRT49']	glutamic--pyruvic transaminase 2	123.333333333333
10991.1	SLC38A3	['G17', 'NAT1', 'SN1', 'SNAT3']	solute carrier family 38 member 3	3.66666666666667
92745.1	SLC38A5	['JM24', 'SN2', 'SNAT5', 'pp7194']	solute carrier family 38 member 5	1
284273.1	ZADH2	PRG-3	zinc binding alcohol dehydrogenase domain containing 2	66
284273.2	ZADH2	PRG-3	zinc binding alcohol dehydrogenase domain containing 2	66
10327.2	AKR1A1	['ALDR1', 'ALR', 'ARM', 'DD3', 'HEL-S-6']	aldo-keto reductase family 1 member A1	66
10327.1	AKR1A1	['ALDR1', 'ALR', 'ARM', 'DD3', 'HEL-S-6']	aldo-keto reductase family 1 member A1	66
223.1	ALDH9A1	['ALDH4', 'ALDH7', 'ALDH9', 'E3', 'TMABA-DH', 'TMABADH', 'TMABALDH']	aldehyde dehydrogenase 9 family member A1	77
8854.1	ALDH1A2	['RALDH(II)', 'RALDH2', 'RALDH2-T']	aldehyde dehydrogenase 1 family member A2	1
501.1	ALDH7A1	['ATQ1', 'EPD', 'PDE']	aldehyde dehydrogenase 7 family member A1	184.333333333333
224.1	ALDH3A2	['ALDH10', 'FALDH', 'SLS']	aldehyde dehydrogenase 3 family member A2	76
8854.3	ALDH1A2	['RALDH(II)', 'RALDH2', 'RALDH2-T']	aldehyde dehydrogenase 1 family member A2	1
216.1	ALDH1A1	['ALDC', 'ALDH-E1', 'ALDH1', 'ALDH11', 'HEL-9', 'HEL-S-53e', 'HEL12', 'PUMB1', 'RALDH1']	aldehyde dehydrogenase 1 family member A1	0.333333333333333
8854.2	ALDH1A2	['RALDH(II)', 'RALDH2', 'RALDH2-T']	aldehyde dehydrogenase 1 family member A2	1
219.1	ALDH1B1	['ALDH5', 'ALDHX']	aldehyde dehydrogenase 1 family member B1	176
217.1	ALDH2	['ALDH-E2', 'ALDHI', 'ALDM']	aldehyde dehydrogenase 2 family member	59.6666666666667
239.1	ALOX12	['12-LOX', '12S-LOX', 'LOG12']	arachidonate 12-lipoxygenase, 12S type	7
247.1	ALOX15B	15-LOX-2	arachidonate 15-lipoxygenase type B	0
246.1	ALOX15	['12-LOX', '15-LOX', '15-LOX-1', 'LOG15']	arachidonate 15-lipoxygenase	0
240.1	ALOX5	['5-LO', '5-LOX', '5LPG', 'LOG5']	arachidonate 5-lipoxygenase	33.6666666666667
8574.1	AKR7A2	['AFAR', 'AFAR1', 'AFB1-AR1', 'AKR7']	aldo-keto reductase family 7 member A2	50.6666666666667
231.1	AKR1B1	['ADR', 'ALDR1', 'ALR2', 'AR']	aldo-keto reductase family 1 member B	87
23600.1	AMACR	['AMACRD', 'CBAS4', 'P504S', 'RACE', 'RM']	alpha-methylacyl-CoA racemase	0.333333333333333
23600.2	AMACR	['AMACRD', 'CBAS4', 'P504S', 'RACE', 'RM']	alpha-methylacyl-CoA racemase	0.333333333333333
115286.2	SLC25A26	['COXPD28', 'SAMC']	solute carrier family 25 member 26	17.6666666666667
115286.1	SLC25A26	['COXPD28', 'SAMC']	solute carrier family 25 member 26	17.6666666666667
115286.3	SLC25A26	['COXPD28', 'SAMC']	solute carrier family 25 member 26	17.6666666666667
271.2	AMPD2	['PCH9', 'SPG63']	adenosine monophosphate deaminase 2	153.666666666667
270.1	AMPD1	['MAD', 'MADA', 'MMDD']	adenosine monophosphate deaminase 1	0
271.1	AMPD2	['PCH9', 'SPG63']	adenosine monophosphate deaminase 2	153.666666666667
271.3	AMPD2	['PCH9', 'SPG63']	adenosine monophosphate deaminase 2	153.666666666667
272.1	AMPD3		adenosine monophosphate deaminase 3	3
290.1	ANPEP	['APN', 'CD13', 'GP150', 'LAP1', 'P150', 'PEPN']	alanyl aminopeptidase, membrane	0.333333333333333
11136.1	SLC7A9	['BAT1', 'CSNU3']	solute carrier family 7 member 9	1.33333333333333
6519.1	SLC3A1	['ATR1', 'CSNU1', 'D2H', 'NBAT', 'RBAT']	solute carrier family 3 member 1	2.33333333333333
278.1	AMY1C	AMY1	amylase alpha 1C	0
276.1	AMY1A	AMY1	amylase alpha 1A	0.333333333333333
277.1	AMY1B	AMY1	amylase alpha 1B	0.333333333333333
279.1	AMY2A	['AMY2', 'PA']	amylase alpha 2A	0
276.2	AMY1A	AMY1	amylase alpha 1A	0.333333333333333
280.1	AMY2B	['AMY2', 'AMY3', 'HXA']	amylase alpha 2B	3
10998.1	SLC27A5	['ACSB', 'ACSVL6', 'BACS', 'BAL', 'FACVL3', 'FATP-5', 'FATP5', 'VLACSR', 'VLCS-H2', 'VLCSH2']	solute carrier family 27 member 5	5.66666666666667
113451.1	AZIN2	['ADC', 'AZI2', 'AZIB1', 'ODC-p', 'ODC1L', 'ODCp']	antizyme inhibitor 2	16.6666666666667
9057.1	SLC7A6	['LAT-2', 'LAT3', 'y+LAT-2']	solute carrier family 7 member 6	53.3333333333333
384.1	ARG2		arginase 2	12.6666666666667
445.1	ASS1	['ASS', 'CTLN1']	argininosuccinate synthase 1	53.6666666666667
445.2	ASS1	['ASS', 'CTLN1']	argininosuccinate synthase 1	53.6666666666667
10166.1	SLC25A15	['D13S327', 'HHH', 'LNC-HC', 'ORC1', 'ORNT1']	solute carrier family 25 member 15	41
83884.1	SLC25A2	['ORC2', 'ORNT2']	solute carrier family 25 member 2	0.666666666666667
410.1	ARSA	['ASA', 'MLD']	arylsulfatase A	46.6666666666667
427.1	ASAH1	['AC', 'ACDase', 'ASAH', 'PHP', 'PHP32', 'SMAPME']	N-acylsphingosine amidohydrolase 1	84.6666666666667
427.2	ASAH1	['AC', 'ACDase', 'ASAH', 'PHP', 'PHP32', 'SMAPME']	N-acylsphingosine amidohydrolase 1	84.6666666666667
9962.1	SLC23A2	['NBTL1', 'SLC23A1', 'SVCT2', 'YSPL2']	solute carrier family 23 member 2	101
9963.2	SLC23A1	['SLC23A2', 'SVCT1', 'YSPL3']	solute carrier family 23 member 1	3.66666666666667
9963.1	SLC23A1	['SLC23A2', 'SVCT1', 'YSPL3']	solute carrier family 23 member 1	3.66666666666667
9962.2	SLC23A2	['NBTL1', 'SLC23A1', 'SVCT2', 'YSPL2']	solute carrier family 23 member 2	101
80150.1	ASRGL1	['ALP', 'ALP1', 'CRASH']	asparaginase and isoaspartyl peptidase 1	9
440.1	ASNS	['ASNSD', 'TS11']	asparagine synthetase (glutamine-hydrolyzing)	17
440.3	ASNS	['ASNSD', 'TS11']	asparagine synthetase (glutamine-hydrolyzing)	17
440.2	ASNS	['ASNSD', 'TS11']	asparagine synthetase (glutamine-hydrolyzing)	17
790.1	CAD	['CDG1Z', 'EIEE50', 'GATD4']	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	290
6512.1	SLC1A7	['AAAT', 'EAAT5']	solute carrier family 1 member 7	0
6505.1	SLC1A1	['DCBXA', 'EAAC1', 'EAAT3', 'SCZD18']	solute carrier family 1 member 1	4.33333333333333
6507.1	SLC1A3	['EA6', 'EAAT1', 'GLAST', 'GLAST1']	solute carrier family 1 member 3	74.3333333333333
6511.1	SLC1A6	EAAT4	solute carrier family 1 member 6	2.33333333333333
6506.1	SLC1A2	['EAAT2', 'EIEE41', 'GLT-1', 'HBGT']	solute carrier family 1 member 2	1.33333333333333
10312.2	TCIRG1	['ATP6N1C', 'ATP6V0A3', 'Atp6i', 'OC-116kDa', 'OC116', 'OPTB1', 'Stv1', 'TIRC7', 'Vph1', 'a3']	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3	54.3333333333333
525.1	ATP6V1B1	['ATP6B1', 'RTA1B', 'VATB', 'VMA2', 'VPP3']	ATPase H+ transporting V1 subunit B1	1
90423.1	ATP6V1E2	['ATP6E1', 'ATP6EL2', 'ATP6V1EL2', 'VMA4']	ATPase H+ transporting V1 subunit E2	35
51606.2	ATP6V1H	['CGI-11', 'MSTP042', 'NBP1', 'SFD', 'SFDalpha', 'SFDbeta', 'VMA13']	ATPase H+ transporting V1 subunit H	46.3333333333333
9296.1	ATP6V1F	['ATP6S14', 'VATF', 'Vma7']	ATPase H+ transporting V1 subunit F	34.6666666666667
527.1	ATP6V0C	['ATP6C', 'ATP6L', 'ATPL', 'VATL', 'VPPC', 'Vma3']	ATPase H+ transporting V0 subunit c	0.666666666666667
127124.1	ATP6V1G3	['ATP6G3', 'Vma10']	ATPase H+ transporting V1 subunit G3	0.333333333333333
528.1	ATP6V1C1	['ATP6C', 'ATP6D', 'VATC', 'Vma5']	ATPase H+ transporting V1 subunit C1	92.3333333333333
534.1	ATP6V1G2	['ATP6G', 'ATP6G2', 'NG38', 'VMA10']	ATPase H+ transporting V1 subunit G2	1.66666666666667
245972.1	ATP6V0D2	['ATP6D2', 'VMA6']	ATPase H+ transporting V0 subunit d2	0.333333333333333
51606.3	ATP6V1H	['CGI-11', 'MSTP042', 'NBP1', 'SFD', 'SFDalpha', 'SFDbeta', 'VMA13']	ATPase H+ transporting V1 subunit H	46.3333333333333
23545.1	ATP6V0A2	['A2', 'ARCL', 'ARCL2A', 'ATP6A2', 'ATP6N1D', 'J6B7', 'RTF', 'STV1', 'TJ6', 'TJ6M', 'TJ6S', 'VPH1', 'WSS']	ATPase H+ transporting V0 subunit a2	41.6666666666667
50617.1	ATP6V0A4	['A4', 'ATP6N1B', 'ATP6N2', 'RDRTA2', 'RTA1C', 'RTADR', 'STV1', 'VPH1', 'VPP2']	ATPase H+ transporting V0 subunit a4	2
50617.3	ATP6V0A4	['A4', 'ATP6N1B', 'ATP6N2', 'RDRTA2', 'RTA1C', 'RTADR', 'STV1', 'VPH1', 'VPP2']	ATPase H+ transporting V0 subunit a4	2
50617.2	ATP6V0A4	['A4', 'ATP6N1B', 'ATP6N2', 'RDRTA2', 'RTA1C', 'RTADR', 'STV1', 'VPH1', 'VPP2']	ATPase H+ transporting V0 subunit a4	2
535.1	ATP6V0A1	['ATP6N1', 'ATP6N1A', 'Stv1', 'VPP1', 'Vph1', 'a1']	ATPase H+ transporting V0 subunit a1	4
523.1	ATP6V1A	['ARCL2D', 'ATP6A1', 'ATP6V1A1', 'HO68', 'IECEE3', 'VA68', 'VPP2', 'Vma1']	ATPase H+ transporting V1 subunit A	137
51382.1	ATP6V1D	['ATP6M', 'VATD', 'VMA8']	ATPase H+ transporting V1 subunit D	106.666666666667
51606.1	ATP6V1H	['CGI-11', 'MSTP042', 'NBP1', 'SFD', 'SFDalpha', 'SFDbeta', 'VMA13']	ATPase H+ transporting V1 subunit H	46.3333333333333
10312.1	TCIRG1	['ATP6N1C', 'ATP6V0A3', 'Atp6i', 'OC-116kDa', 'OC116', 'OPTB1', 'Stv1', 'TIRC7', 'Vph1', 'a3']	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3	54.3333333333333
529.1	ATP6V1E1	['ARCL2C', 'ATP6E', 'ATP6E2', 'ATP6V1E', 'P31', 'Vma4']	ATPase H+ transporting V1 subunit E1	58.6666666666667
528.2	ATP6V1C1	['ATP6C', 'ATP6D', 'VATC', 'Vma5']	ATPase H+ transporting V1 subunit C1	92.3333333333333
526.1	ATP6V1B2	['ATP6B1B2', 'ATP6B2', 'DOOD', 'HO57', 'VATB', 'VPP3', 'Vma2', 'ZLS2']	ATPase H+ transporting V1 subunit B2	136
9550.1	ATP6V1G1	['ATP6G', 'ATP6G1', 'ATP6GL', 'ATP6J', 'Vma10']	ATPase H+ transporting V1 subunit G1	37.3333333333333
9114.1	ATP6V0D1	['ATP6D', 'ATP6DV', 'P39', 'VATX', 'VMA6', 'VPATPD']	ATPase H+ transporting V0 subunit d1	50.3333333333333
8992.1	ATP6V0E1	['ATP6H', 'ATP6V0E', 'M9.2', 'Vma21', 'Vma21p']	ATPase H+ transporting V0 subunit e1	85
533.1	ATP6V0B	['ATP6F', 'HATPL', 'VMA16']	ATPase H+ transporting V0 subunit b	48
245973.1	ATP6V1C2	['ATP6C2', 'VMA5']	ATPase H+ transporting V1 subunit C2	9.66666666666667
534.2	ATP6V1G2	['ATP6G', 'ATP6G2', 'NG38', 'VMA10']	ATPase H+ transporting V1 subunit G2	1.66666666666667
127124.2	ATP6V1G3	['ATP6G3', 'Vma10']	ATPase H+ transporting V1 subunit G3	0.333333333333333
954.1	ENTPD2	['CD39L1', 'NTPDase-2']	ectonucleoside triphosphate diphosphohydrolase 2	0
957.1	ENTPD5	['CD39L4', 'NTPDase-5', 'PCPH']	ectonucleoside triphosphate diphosphohydrolase 5 (inactive)	95.6666666666667
956.1	ENTPD3	['CD39L3', 'HB6', 'NTPDase-3']	ectonucleoside triphosphate diphosphohydrolase 3	2.66666666666667
953.1	ENTPD1	['ATPDase', 'CD39', 'NTPDase-1', 'SPG64']	ectonucleoside triphosphate diphosphohydrolase 1	12.3333333333333
954.2	ENTPD2	['CD39L1', 'NTPDase-2']	ectonucleoside triphosphate diphosphohydrolase 2	0
955.1	ENTPD6	['CD39L2', 'IL-6SAG', 'IL6ST2', 'NTPDase-6', 'dJ738P15.3']	ectonucleoside triphosphate diphosphohydrolase 6	89
377841.1	ENTPD8	['E-NTPDase', 'GLSR2492', 'NTPDase-8', 'UNQ2492']	ectonucleoside triphosphate diphosphohydrolase 8	3.33333333333333
293.1	SLC25A6	['AAC3', 'ANT', 'ANT 2', 'ANT 3', 'ANT3', 'ANT3Y']	solute carrier family 25 member 6	180
292.1	SLC25A5	['2F1', 'AAC2', 'ANT2', 'T2', 'T3']	solute carrier family 25 member 5	574.333333333333
291.1	SLC25A4	['AAC1', 'ANT', 'ANT 1', 'ANT1', 'MTDPS12', 'MTDPS12A', 'PEO2', 'PEO3', 'PEOA2', 'T1']	solute carrier family 25 member 4	19.3333333333333
4126.1	MANBA	MANB1	mannosidase beta	36
8706.4	B3GALNT1	['B3GALT3', 'GLCT3', 'GLOB', 'Gb4Cer', 'P', 'P1', 'beta3Gal-T3', 'galT3']	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	47.3333333333333
8706.3	B3GALNT1	['B3GALT3', 'GLCT3', 'GLOB', 'Gb4Cer', 'P', 'P1', 'beta3Gal-T3', 'galT3']	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	47.3333333333333
8706.2	B3GALNT1	['B3GALT3', 'GLCT3', 'GLOB', 'Gb4Cer', 'P', 'P1', 'beta3Gal-T3', 'galT3']	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	47.3333333333333
8706.1	B3GALNT1	['B3GALT3', 'GLCT3', 'GLOB', 'Gb4Cer', 'P', 'P1', 'beta3Gal-T3', 'galT3']	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	47.3333333333333
8705.1	B3GALT4	['BETA3GALT4', 'GALT2', 'GALT4']	beta-1,3-galactosyltransferase 4	0.666666666666667
10317.4	B3GALT5	['B3GalT-V', 'B3GalTx', 'B3T5', 'GLCT5', 'beta-1,3-GalTase 5', 'beta-3-Gx-T5', 'beta3Gal-T5']	beta-1,3-galactosyltransferase 5	16.6666666666667
10317.1	B3GALT5	['B3GalT-V', 'B3GalTx', 'B3T5', 'GLCT5', 'beta-1,3-GalTase 5', 'beta-3-Gx-T5', 'beta3Gal-T5']	beta-1,3-galactosyltransferase 5	16.6666666666667
10317.5	B3GALT5	['B3GalT-V', 'B3GalTx', 'B3T5', 'GLCT5', 'beta-1,3-GalTase 5', 'beta-3-Gx-T5', 'beta3Gal-T5']	beta-1,3-galactosyltransferase 5	16.6666666666667
10317.3	B3GALT5	['B3GalT-V', 'B3GalTx', 'B3T5', 'GLCT5', 'beta-1,3-GalTase 5', 'beta-3-Gx-T5', 'beta3Gal-T5']	beta-1,3-galactosyltransferase 5	16.6666666666667
10317.2	B3GALT5	['B3GalT-V', 'B3GalTx', 'B3T5', 'GLCT5', 'beta-1,3-GalTase 5', 'beta-3-Gx-T5', 'beta3Gal-T5']	beta-1,3-galactosyltransferase 5	16.6666666666667
84002.1	B3GNT5	['B3GN-T5', 'beta3Gn-T5']	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	42
570.1	BAAT	['BACAT', 'BAT']	bile acid-CoA:amino acid N-acyltransferase	0.666666666666667
3141.1	HLCS	HCS	holocarboxylase synthetase	28
140679.1	SLC32A1	['VGAT', 'VIAAT']	solute carrier family 32 member 1	0.666666666666667
8424.1	BBOX1	['BBH', 'BBOX', 'G-BBH', 'gamma-BBH']	gamma-butyrobetaine hydroxylase 1	0
53630.1	BCO1	['BCDO', 'BCDO1', 'BCMO', 'BCMO1', 'BCO']	beta-carotene oxygenase 1	0.666666666666667
622.3	BDH1	['BDH', 'SDR9C1']	3-hydroxybutyrate dehydrogenase 1	21.3333333333333
622.2	BDH1	['BDH', 'SDR9C1']	3-hydroxybutyrate dehydrogenase 1	21.3333333333333
622.1	BDH1	['BDH', 'SDR9C1']	3-hydroxybutyrate dehydrogenase 1	21.3333333333333
23743.1	BHMT2		betaine--homocysteine S-methyltransferase 2	0
635.1	BHMT	['BHMT1', 'HEL-S-61p']	betaine--homocysteine S-methyltransferase	0
10599.1	SLCO1B1	['HBLRR', 'LST-1', 'LST1', 'OATP-C', 'OATP1B1', 'OATP2', 'OATPC', 'SLC21A6']	solute carrier organic anion transporter family member 1B1	2.66666666666667
8714.1	ABCC3	['ABC31', 'EST90757', 'MLP2', 'MOAT-D', 'MRP3', 'cMOAT2']	ATP binding cassette subfamily C member 3	88.6666666666667
1244.1	ABCC2	['ABC30', 'CMOAT', 'DJS', 'MRP2', 'cMRP']	ATP binding cassette subfamily C member 2	10.3333333333333
28234.1	SLCO1B3	['HBLRR', 'LST-2', 'LST-3TM13', 'LST3', 'OATP-8', 'OATP1B3', 'OATP8', 'SLC21A8']	solute carrier organic anion transporter family member 1B3	23.6666666666667
645.1	BLVRB	['BVRB', 'FLR', 'HEL-S-10', 'SDR43U1']	biliverdin reductase B	102
644.1	BLVRA	['BLVR', 'BVR', 'BVRA']	biliverdin reductase A	47
9488.1	PIGB	['EIEE80', 'GPI-MT-III', 'PIG-B']	phosphatidylinositol glycan anchor biosynthesis class B	13.3333333333333
10380.1	BPNT1	['HEL20', 'PIP']	3'(2'), 5'-bisphosphate nucleotidase 1	28.6666666666667
686.1	BTD		biotinidase	104.333333333333
8884.1	SLC5A6	SMVT	solute carrier family 5 member 6	133
80704.1	SLC19A3	['BBGD', 'THMD2', 'THTR2', 'thTr-2']	solute carrier family 19 member 3	0
51733.1	UPB1	BUP1	beta-ureidopropionase 1	1
7108.1	TM7SF2	['ANG1', 'C14SR', 'DHCR14A', 'NET47']	transmembrane 7 superfamily member 2	12.3333333333333
50814.1	NSDHL	['H105E3', 'SDR31E1', 'XAP104']	NAD(P) dependent steroid dehydrogenase-like	31.6666666666667
3295.1	HSD17B4	['DBP', 'MFE-2', 'MFP-2', 'MPF-2', 'PRLTS1', 'SDR8C1']	hydroxysteroid 17-beta dehydrogenase 4	105.666666666667
6307.1	MSMO1	['DESP4', 'ERG25', 'MCCPD', 'SC4MOL']	methylsterol monooxygenase 1	97
491.1	ATP2B2	['PMCA2', 'PMCA2a', 'PMCA2i']	ATPase plasma membrane Ca2+ transporting 2	2.66666666666667
492.1	ATP2B3	['CFAP39', 'CLA2', 'OPCA', 'PMCA3', 'PMCA3a', 'SCAX1']	ATPase plasma membrane Ca2+ transporting 3	3.33333333333333
490.1	ATP2B1	['PMCA1', 'PMCA1kb']	ATPase plasma membrane Ca2+ transporting 1	169.333333333333
493.1	ATP2B4	['ATP2B2', 'MXRA1', 'PMCA4', 'PMCA4b', 'PMCA4x']	ATPase plasma membrane Ca2+ transporting 4	234.666666666667
847.1	CAT		catalase	66
6547.1	SLC8A3	NCX3	solute carrier family 8 member A3	1
6547.6	SLC8A3	NCX3	solute carrier family 8 member A3	1
6543.1	SLC8A2	NCX2	solute carrier family 8 member A2	36
6547.4	SLC8A3	NCX3	solute carrier family 8 member A3	1
6546.1	SLC8A1	NCX1	solute carrier family 8 member A1	0
6547.5	SLC8A3	NCX3	solute carrier family 8 member A3	1
6547.2	SLC8A3	NCX3	solute carrier family 8 member A3	1
6547.3	SLC8A3	NCX3	solute carrier family 8 member A3	1
166785.1	MMAA	cblA	metabolism of cobalamin associated A	7.33333333333333
92579.1	G6PC3	['SCN4', 'UGRP']	glucose-6-phosphatase catalytic subunit 3	107.333333333333
2538.1	G6PC	['G6PC1', 'G6PT', 'G6Pase', 'GSD1', 'GSD1a']	glucose-6-phosphatase catalytic subunit	0
57818.1	G6PC2	IGRP	glucose-6-phosphatase catalytic subunit 2	0
1373.1	CPS1	['CPSASE1', 'PHN']	carbamoyl-phosphate synthase 1	71
1373.2	CPS1	['CPSASE1', 'PHN']	carbamoyl-phosphate synthase 1	71
873.1	CBR1	['CBR', 'PG-9-KR', 'SDR21C1', 'hCBR1']	carbonyl reductase 1	37.6666666666667
10423.1	CDIPT	['PIS', 'PIS1']	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	37.3333333333333
10423.2	CDIPT	['PIS', 'PIS1']	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	37.3333333333333
1040.1	CDS1	CDS 1	CDP-diacylglycerol synthase 1	9
8760.1	CDS2		CDP-diacylglycerol synthase 2	108.666666666667
56994.1	CHPT1	['CPT', 'CPT1']	choline phosphotransferase 1	27.3333333333333
10390.1	CEPT1		choline/ethanolamine phosphotransferase 1	77.6666666666667
64781.2	CERK	['LK4', 'dA59H18.2', 'dA59H18.3', 'hCERK']	ceramide kinase	108.333333333333
64781.1	CERK	['LK4', 'dA59H18.2', 'dA59H18.3', 'hCERK']	ceramide kinase	108.333333333333
10087.1	CERT1	['CERT', 'CERTL', 'COL4A3BP', 'GPBP', 'MRD34', 'STARD11']	ceramide transporter 1	63.6666666666667
6565.1	SLC15A2	PEPT2	solute carrier family 15 member 2	3.33333333333333
9023.1	CH25H	C25H	cholesterol 25-hydroxylase	0
1103.2	CHAT	['CHOACTASE', 'CMS1A', 'CMS1A2', 'CMS6']	choline O-acetyltransferase	0
1103.1	CHAT	['CHOACTASE', 'CMS1A', 'CMS1A2', 'CMS6']	choline O-acetyltransferase	0
1103.3	CHAT	['CHOACTASE', 'CMS1A', 'CMS1A2', 'CMS6']	choline O-acetyltransferase	0
1103.4	CHAT	['CHOACTASE', 'CMS1A', 'CMS1A2', 'CMS6']	choline O-acetyltransferase	0
162466.1	PHOSPHO1		phosphoethanolamine/phosphocholine phosphatase 1	6.33333333333333
9468.1	PCYT1B	['CCTB', 'CTB']	phosphate cytidylyltransferase 1, choline, beta	5.33333333333333
5130.1	PCYT1A	['CCTA', 'CT', 'CTA', 'CTPCT', 'PCYT1', 'SMDCRD']	phosphate cytidylyltransferase 1, choline, alpha	154.666666666667
6579.1	SLCO1A2	['OATP', 'OATP-A', 'OATP1A2', 'SLC21A3']	solute carrier organic anion transporter family member 1A2	17
6555.1	SLC10A2	['ASBT', 'IBAT', 'ISBT', 'NTCP2', 'PBAM']	solute carrier family 10 member 2	0
6554.1	SLC10A1	NTCP	solute carrier family 10 member 1	2.33333333333333
8714.2	ABCC3	['ABC31', 'EST90757', 'MLP2', 'MOAT-D', 'MRP3', 'cMOAT2']	ATP binding cassette subfamily C member 3	88.6666666666667
8647.1	ABCB11	['ABC16', 'BRIC2', 'BSEP', 'PFIC-2', 'PFIC2', 'PGY4', 'SPGP']	ATP binding cassette subfamily B member 11	0.333333333333333
8714.3	ABCC3	['ABC31', 'EST90757', 'MLP2', 'MOAT-D', 'MRP3', 'cMOAT2']	ATP binding cassette subfamily C member 3	88.6666666666667
55349.1	CHDH		choline dehydrogenase	4.33333333333333
1119.1	CHKA	['CHK', 'CK', 'CKI', 'EK']	choline kinase alpha	47.3333333333333
1120.1	CHKB	['CHETK', 'CHKL', 'CK', 'CKB', 'CKEKB', 'EK', 'EKB', 'MDCMC']	choline kinase beta	1.33333333333333
1119.2	CHKA	['CHK', 'CK', 'CKI', 'EK']	choline kinase alpha	47.3333333333333
1120.2	CHKB	['CHETK', 'CHKL', 'CK', 'CKB', 'CKEKB', 'EK', 'EKB', 'MDCMC']	choline kinase beta	1.33333333333333
60482.1	SLC5A7	['CHT', 'CHT1', 'CMS20', 'HMN7A']	solute carrier family 5 member 7	0
6582.2	SLC22A2	OCT2	solute carrier family 22 member 2	0
6584.1	SLC22A5	['CDSP', 'OCTN2']	solute carrier family 22 member 5	48.3333333333333
6582.1	SLC22A2	OCT2	solute carrier family 22 member 2	0
6820.1	SULT2B1	['ARCI14', 'HSST2']	sulfotransferase family 2B member 1	0.333333333333333
10948.1	STARD3	['CAB1', 'MLN64', 'es64']	StAR related lipid transfer domain containing 3	53.6666666666667
19.1	ABCA1	['ABC-1', 'ABC1', 'CERP', 'HDLCQTL13', 'HDLDT1', 'HPALP1', 'TGD']	ATP binding cassette subfamily A member 1	10.3333333333333
27159.1	CHIA	['AMCASE', 'CHIT2', 'TSA1902']	chitinase acidic	0
54682.1	MANSC1	['9130403P13Rik', 'LOH12CR3']	MANSC domain containing 1	12.6666666666667
1118.1	CHIT1	['CHI3', 'CHIT', 'CHITD']	chitinase 1	0.666666666666667
27159.2	CHIA	['AMCASE', 'CHIT2', 'TSA1902']	chitinase acidic	0
9058.1	SLC13A2	['NADC1', 'NaCT', 'NaDC-1', 'SDCT1']	solute carrier family 13 member 2	0
6576.1	SLC25A1	['CMS23', 'CTP', 'D2L2AD', 'SEA', 'SLC20A3']	solute carrier family 25 member 1	96.6666666666667
1160.1	CKMT2	SMTCK	creatine kinase, mitochondrial 2	8.66666666666667
1159.1	CKMT1B	['CKMT', 'CKMT1', 'UMTCK']	creatine kinase, mitochondrial 1B	1.66666666666667
548596.1	CKMT1A	['CKMT1', 'U-MtCK', 'mia-CK']	creatine kinase, mitochondrial 1A	1.66666666666667
1158.1	CKM	['CKMM', 'CPK-M', 'M-CK']	creatine kinase, M-type	0
1152.1	CKB	['B-CK', 'BCK', 'CKBB', 'CPK-B', 'HEL-211', 'HEL-S-29']	creatine kinase B	50
5172.1	SLC26A4	['DFNB4', 'EVA', 'PDS', 'TDH2B']	solute carrier family 26 member 4	0.666666666666667
65010.3	SLC26A6		solute carrier family 26 member 6	36.6666666666667
65010.1	SLC26A6		solute carrier family 26 member 6	36.6666666666667
65010.2	SLC26A6		solute carrier family 26 member 6	36.6666666666667
